Solicitante,Operador Responsável,URL,Ticket,Status,Data da solicitação,Abertura McAfee,Conclusão
 f9307521,C1323536, krdequipamentos.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f7000978,C1323536, arpuro23.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f8947092,C1323536, marcomenelau.com,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f7326427,C1323536, www.site.cotaai.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f2971438,C1323536, www.ioosclinic.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f6259772,C1323536, portalmeifederal.com.br,2726900,Concluido,06/12/2023,08/12/2023,08/12/2023
 f7802639,C1323536, dafcaminho.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f6769864,C1275547, portal.icadonline.com.br,2735554,Concluido,06/12/2023,27/12/2023,28/12/2023
 f1548219,C1323536, www.conecttec.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f8713004,C1275547, portal.icadonline.com.br,2735554,Concluido,06/12/2023,27/12/2023,28/12/2023
 F4579465,C1323536, z43.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f2064747,C1323536, 200.174.25.2,2727989,Improcedente,06/12/2023,11/12/2023,11/12/2023
 f6186732,C1323536, agoravocesabe.eventostiktok.com.br,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f6001712,C1323536, www.portalcsa.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f2064404,C1323536, invistus.com.br,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f9913605,C1323536, villariorestaurante.com.br,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f9913605,C1323536, ondecomernorio.com,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f9913605,C1323536, villariorestaurante.com.br,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f7802639,C1323536, dafcaminho.com.br,2727978,Concluido,06/12/2023,11/12/2023,11/12/2023
 f2068369,C1323536, carros-eletricos-brazil.xyz,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f3207124,C1323536, funoffer.online,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f8351104,C1323536, smw1.vemprosis.com.br,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f8351104,C1323536, smw1.vemprosis.com.br,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f8351104,C1323536, smw1.vemprosis.com.br,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f2837132,C1323536, meupedido.natura-avon.net,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f7663303,C1323536, buscadebitos.com.br,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f3604971,C1323536, cloudfutures.tech,2727989,Concluido,06/12/2023,11/12/2023,11/12/2023
 f8871825,C1323536, yellotmob.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f8871825,C1323536, yellotmob.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 F9341719,C1323536, 131.100.81.97,2727978,Improcedente,05/12/2023,11/12/2023,11/12/2023
 f6519579,C1323536, unimoinvestimentos.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 F5977492,C1323536, app2.topsolutionsrn.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 F5977492,C1323536, app2.topsolutionsrn.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f4377649,C1323536, bernardomonteiro.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 F6806141,C1323536, proezo.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f9789979,C1323536, www.sentirbemcomvc.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f9556647,C1323536, www.rimirassol.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f6263945,C1323536, www.lojakpro.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f2123368,C1323536, serasasaraiva.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f9832890,C1323536, brazautotoyota.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f9539106,C1323536, cillyen.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f6844429,C1323536, portalmeifederal.com.br,2726900,Concluido,05/12/2023,08/12/2023,08/12/2023
 f6073848,C1323536, www.funprireserva.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f1690407,C1323536, metodoc3n.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f8031282,C1323536, www.lojakpro.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f2094024,C1323536, altechplasticos.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f0226239,C1323536, www.demacferramentas.com.br,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 f3165948,C1323536, altsrv-prod.ufund.com.br,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 f7149647,C1323536, www.coronaengenharia.com,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 F3188411,C1323536, strp.cc,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 f3777849,C1323536, www.vitalassessoriavirtual.com.br,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 f3777849,C1323536, www.vitalassessoriavirtual.com.br,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 f0520879,C1323536, rastreio.usedali.com.br,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 f2190323,C1323536, concursos.adexodev.com.br,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 f2324258,C1323536, ligchoppgermania.com.br,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 f8528208,C1323536, 191.5.77.37,2727978,Improcedente,05/12/2023,09/12/2023,11/12/2023
 f8527953,C1323536, www.skyvibeparaquedismo.com.br,2727989,Concluido,05/12/2023,08/12/2023,11/12/2023
 f2064702,C1323536, neisanplas.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f2064702,C1323536, neisanplas.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 T1091907,C1323536, www.climanorte.com.br,2727978,Concluido,05/12/2023,11/12/2023,11/12/2023
 f3119299,C1323536, omzpesquisas.com.br,2726882,Concluido,05/12/2023,08/12/2023,08/12/2023
 f9329263,C1323536, ungcbrazilcop28.com,2726954,Concluido,05/12/2023,08/12/2023,08/12/2023
 f6581577,C1323536, chacarafelicidade.com.br,2726275,Concluido,05/12/2023,08/12/2023,08/12/2023
 f6334982,C1323536, cadunico.rio,2726269,Concluido,05/12/2023,08/12/2023,08/12/2023
 f6521269,C1323536, www.safewellbrasil.com.br,2727978,Concluido,05/12/2023,09/12/2023,11/12/2023
 f3548935,C1323536, qualividaac-ead.com.br,2726907,Concluido,05/12/2023,08/12/2023,08/12/2023
 f6752879,C1323536, qualividaac-ead.com.br,2726907,Concluido,05/12/2023,08/12/2023,08/12/2023
 F5115897,C1323536, previnx.com.br,2726902,Concluido,05/12/2023,08/12/2023,08/12/2023
 F8020758,C1323536, faturas-equatorialenergia.com,2727014,Concluido,05/12/2023,08/12/2023,08/12/2023
 C1322032,C1323536, encrypt-online.com,2726303,Concluido,05/12/2023,08/12/2023,08/12/2023
 f5559042,C1323536, gtcont.com.br,2726323,Concluido,05/12/2023,08/12/2023,08/12/2023
 f4076198,C1323536, impressosstore.com.br,2726332,Concluido,05/12/2023,08/12/2023,08/12/2023
 F1916152,C1323536, faturas-equatorialenergia.com,2727014,Concluido,05/12/2023,08/12/2023,08/12/2023
 f1759647,C1323536, transparencia.webservicesistemas.com.br,2726947,Concluido,05/12/2023,08/12/2023,08/12/2023
 f0169696,C1323536, 201.76.119.195,2726194,Improcedente,05/12/2023,08/12/2023,08/12/2023
 f6224699,C1323536, www.lgcorretorjudicial.com.br,2727978,Concluido,05/12/2023,08/12/2023,08/12/2023
 f6224699,C1323536, www.lgcorretorjudicial.com.br,2727978,Concluido,05/12/2023,08/12/2023,08/12/2023
 f3803458,C1323536, www.nacarelliassist.com.br,2727978,Concluido,05/12/2023,08/12/2023,11/12/2023
 f3803458,C1323536, www.nacarelliassist.com.br,2727978,Concluido,05/12/2023,08/12/2023,11/12/2023
 f2971664,C1323536, www.aidatacapture7.com.br,2726978,Concluido,05/12/2023,08/12/2023,08/12/2023
 F4287579,C1323536, onlineimgeditor.com,2726883,Concluido,05/12/2023,08/12/2023,08/12/2023
 f6769008,C1323536, misaelgomes.com.br,2726846,Concluido,05/12/2023,08/12/2023,08/12/2023
 f6770734,C1323536, laboratoriods.com.br,2726339,Concluido,05/12/2023,08/12/2023,08/12/2023
 f6770734,C1323536, laboratoriods.com.br,2726339,Concluido,05/12/2023,08/12/2023,08/12/2023
 f3335920,C1323536, diagsaude.com.br,2726297,Concluido,05/12/2023,08/12/2023,08/12/2023
 C1336180,C1323536, transletoedge.com,2726944,Concluido,05/12/2023,08/12/2023,08/12/2023
 f9206743,C1323536, www.plugbook.com.br,2727989,Concluido,04/12/2023,08/12/2023,11/12/2023
 f6472541,C1323536, www.crefito2.com.br,2727014,Concluido,04/12/2023,08/12/2023,08/12/2023
 F7105837,C1323536, materiais.embaixadoresdamarca.com.br,2726837,Concluido,04/12/2023,08/12/2023,08/12/2023
 f3243998,C1323536, cacaushowbrasil.com,2726265,Concluido,04/12/2023,08/12/2023,08/12/2023
 f7858519,C1323536, www.srsvoboda.com.br,2727989,Concluido,04/12/2023,08/12/2023,11/12/2023
 f8565313,C1323536, syncswap.xyz,2726939,Concluido,04/12/2023,08/12/2023,08/12/2023
 F6635135,C1323536, pisosetage.com.br,2726892,Concluido,04/12/2023,08/12/2023,08/12/2023
 f6323366,C1323536, jtfconstrutora.com.br,2726335,Concluido,04/12/2023,08/12/2023,08/12/2023
 f5118792,C1323536, miraculuseditora.com.br,2726844,Concluido,04/12/2023,08/12/2023,08/12/2023
 F2975536,C1323536, faturas-equatorialenergia.com,2727014,Concluido,04/12/2023,08/12/2023,08/12/2023
 f9556319,C1323536, aabbdivinopolis.com.br,2726218,Concluido,04/12/2023,08/12/2023,08/12/2023
 f9203807,C1323536, www.colegioshalomoficial.com.br,2727007,Concluido,04/12/2023,08/12/2023,08/12/2023
 f2971262,C1323536, portalmeifederal.com.br,2726900,Concluido,04/12/2023,08/12/2023,08/12/2023
 f9345837,C1323536, www.cootrascril.com.br,2727014,Concluido,04/12/2023,08/12/2023,08/12/2023
 f1725961,C1323536, centromedicoboqueirao.com.br,2726274,Concluido,04/12/2023,08/12/2023,08/12/2023
 f6359678,C1323536, brasilpedagios.com,2726263,Concluido,04/12/2023,08/12/2023,08/12/2023
 f2971664,C1323536, www.aidatacapture7.com.br,2726978,Concluido,04/12/2023,08/12/2023,08/12/2023
 f3296147,C1323536, vizinhosdoleme.com.br,2726963,Concluido,04/12/2023,08/12/2023,08/12/2023
 F3189169,C1323536, akiempresas.com.br,2726231,Concluido,04/12/2023,08/12/2023,08/12/2023
 f1916303,C1323536, www.lojaminiatura.com.br,2727989,Concluido,04/12/2023,08/12/2023,11/12/2023
 C1326881,C1323536, notasbelem.com.br,2726881,Concluido,04/12/2023,08/12/2023,08/12/2023
 f2419124,C1323536, e-bees.com.br,2726300,Concluido,04/12/2023,08/12/2023,08/12/2023
 f3786810,C1323536, 177.85.5.18,2726137,Improcedente,04/12/2023,08/12/2023,08/12/2023
 F3338628,C1323536, www.agenciavirtual.sisarpi.com.br,2726974,Concluido,04/12/2023,08/12/2023,08/12/2023
 f2971490,C1323536, www.jumpnet.net,2727989,Concluido,04/12/2023,08/12/2023,11/12/2023
 f2331611,C1323536, reservameuingresso.com.br,2726924,Concluido,04/12/2023,08/12/2023,08/12/2023
 f2799957,C1323536, www.gwinternet.com.br,2727989,Concluido,04/12/2023,08/12/2023,11/12/2023
 f6838857,C1323536, valida.cartoriojoaquimgomes.com.br,2726959,Concluido,04/12/2023,08/12/2023,08/12/2023
 f6838857,C1323536, valida.cartoriojoaquimgomes.com.br,2726959,Concluido,04/12/2023,08/12/2023,08/12/2023
 f6809711,C1323536, 177.85.5.18,2726137,Improcedente,04/12/2023,08/12/2023,08/12/2023
 f6839843,C1323536, faturas-equatorialenergia.com,2727014,Concluido,04/12/2023,08/12/2023,08/12/2023
 f9457851,C1323536, faturas-equatorialenergia.com,2727014,Concluido,04/12/2023,08/12/2023,08/12/2023
 f9457851,C1323536, faturas-equatorialenergia.com,2727014,Concluido,04/12/2023,08/12/2023,08/12/2023
 F7340189,C1323536, cobertura.westtoldos.com.br,2726282,Concluido,04/12/2023,08/12/2023,08/12/2023
 F7120172,C1323536, resultados.sistemacri.com.br,2726925,Concluido,04/12/2023,08/12/2023,08/12/2023
 f6321817,C1323536, www.aidatacapture7.com.br,2726978,Concluido,04/12/2023,08/12/2023,08/12/2023
 f2076309,C1323536, datasigh.srv.br,2726291,Concluido,04/12/2023,08/12/2023,08/12/2023
 f9539182,C1323536, www.malalafilmes.com,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f3298836,C1323536, paulorangelimoveis.com.br,2726887,Concluido,01/12/2023,08/12/2023,08/12/2023
 f6765296,C1323536, enelo.com.br,2726304,Concluido,01/12/2023,08/12/2023,08/12/2023
 f5115944,C1323536, vivorecargapremiada.com.br,2726961,Concluido,01/12/2023,08/12/2023,08/12/2023
 f9094781,C1323536, recyclingsolution.com.br,2726922,Concluido,01/12/2023,08/12/2023,08/12/2023
 f4434429,C1323536, rppsitape.com.br,2726929,Concluido,01/12/2023,08/12/2023,08/12/2023
 f7263719,C1323536, lojasvccamisetas.com.br,2726786,Concluido,01/12/2023,08/12/2023,08/12/2023
 f6883738,C1323536, www.tratopel.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 F7045399,C1323536, www.ouroagro.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 F7045399,C1323536, www.ouroagro.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f1234202,C1323536, www.caiquecorretor.com.br,2726996,Concluido,01/12/2023,08/12/2023,08/12/2023
 f3936259,C1323536, www.boldrinimoveis.com.br,2726993,Concluido,01/12/2023,08/12/2023,08/12/2023
 f6769864,C1275547, portal.icadonline.com.br,2735554,Concluido,01/12/2023,27/12/2023,28/12/2023
 f8366295,C1323536, iam.olaisaac.io,2726330,Concluido,01/12/2023,08/12/2023,08/12/2023
 F0751446,C1323536, coopemater.com.br,2726290,Concluido,01/12/2023,08/12/2023,08/12/2023
 f7204419,C1323536, www.seguroauto.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f2331895,C1323536, www.appbb.pro,2726981,Concluido,01/12/2023,08/12/2023,08/12/2023
 F0751446,C1323536, www.credisanepar.com.br,2727014,Concluido,01/12/2023,08/12/2023,08/12/2023
 f6612114,C1323536, uicolors.app,2726953,Concluido,01/12/2023,08/12/2023,08/12/2023
 f2259065,C1323536, lacerdaconservaviaria.com.br,2726346,Concluido,01/12/2023,08/12/2023,08/12/2023
 f2259035,C1323536, laboratoriopioxii.com.br,2726343,Concluido,01/12/2023,08/12/2023,08/12/2023
 f5623494,C1323536, www.maestracursos.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f2730969,C1323536, www.lojaopening.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f8787019,C1323536, scpfl-via-simplificada.website,2726931,Concluido,01/12/2023,08/12/2023,08/12/2023
 F3548528,C1338930, 0.0.0.0,,Improcedente,01/12/2023,,12/01/2024
 f4563467,C1323536, www.trustautobsb.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 F7021411,C1323536, 201.72.88.146,2726193,Improcedente,01/12/2023,08/12/2023,08/12/2023
 f2258906,C1323536, www.noomaoficial.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f2897617,C1323536, links.email-queropassagem.com.br,2726698,Concluido,01/12/2023,08/12/2023,08/12/2023
 f0174589,C1323536, farofaof.com.br,2726307,Concluido,01/12/2023,08/12/2023,08/12/2023
 f8370956,C1323536, iam.olaisaac.io,2726330,Concluido,01/12/2023,08/12/2023,08/12/2023
 f8440999,C1323536, www.ayacheincorporadora.com.br,2726990,Concluido,01/12/2023,08/12/2023,08/12/2023
 f2259065,C1323536, lacerdaconservaviaria.com.br,2726346,Concluido,01/12/2023,08/12/2023,08/12/2023
 f0751043,C1323536, www.tecmontej.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f1832018,C1323536, dusreissouzaadv.com.br,2726298,Concluido,01/12/2023,08/12/2023,08/12/2023
 F9329146,C1338930, 0.0.0.0,,Improcedente,01/12/2023,,12/01/2024
 f1807289,C1323536, www.coopermota.coop.br,2727010,Concluido,01/12/2023,08/12/2023,08/12/2023
 f0720932,C1323536, community.agileinstitutebrazil.com,2726284,Concluido,01/12/2023,08/12/2023,08/12/2023
 f2315998,C1323536, sigaoabpb.online,2726935,Concluido,01/12/2023,08/12/2023,08/12/2023
 f2456758,C1323536, lojamidobroficial.com,2726720,Concluido,01/12/2023,08/12/2023,08/12/2023
 f3965839,C1323536, vbmaead.com.br,2726960,Concluido,01/12/2023,08/12/2023,08/12/2023
 f0268463,C1323536, www.appbb.pro,2726981,Concluido,01/12/2023,08/12/2023,08/12/2023
 f9309965,C1323536, casavitor.com.br,2726271,Concluido,01/12/2023,08/12/2023,08/12/2023
 f6522216,C1323536, super.in,2726938,Concluido,01/12/2023,08/12/2023,08/12/2023
 f3485661,C1323536, rizas.xghxqbs.com,2726927,Concluido,01/12/2023,08/12/2023,08/12/2023
 f3207199,C1323536, api-two.webdom.com.br,2726236,Concluido,01/12/2023,08/12/2023,08/12/2023
 f9195817,C1323536, www.laboratorioandira.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f0427601,C1323536, circulagem.com.br,2726280,Concluido,01/12/2023,08/12/2023,08/12/2023
 f8077029,C1323536, community.agileinstitutebrazil.com,2726284,Concluido,01/12/2023,08/12/2023,08/12/2023
 f8077029,C1323536, community.agileinstitutebrazil.com,2726284,Concluido,01/12/2023,08/12/2023,08/12/2023
 f2419543,C1323536, www.rcmg.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f2419543,C1323536, www.rcmg.com.br,2727989,Concluido,01/12/2023,08/12/2023,11/12/2023
 f2419543,C1323536, reservameuingresso.com.br,2726924,Concluido,01/12/2023,08/12/2023,08/12/2023
 f2419543,C1323536, reservameuingresso.com.br,2726924,Concluido,01/12/2023,08/12/2023,08/12/2023
 f2419543,C1323536, reservameuingresso.com.br,2726924,Concluido,01/12/2023,08/12/2023,08/12/2023
 F7292217,C1323536, www.angular-guide.dev,2726982,Concluido,01/12/2023,08/12/2023,08/12/2023
 f2419543,C1323536, reservameuingresso.com.br,2726924,Concluido,01/12/2023,08/12/2023,08/12/2023
 f9307198,C1323536, portal-extrajudicial-tjgo.com,2726899,Concluido,01/12/2023,08/12/2023,08/12/2023
 f7120123,C1323536, www.namisolucoes.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f8528188,C1323536, www.cineha.com,2727002,Concluido,30/11/2023,08/12/2023,08/12/2023
 f8528188,C1323536, www.cineha.com,2727002,Concluido,30/11/2023,08/12/2023,08/12/2023
 F0172067,C1323536, 1oficiogn.com.br,2726188,Concluido,30/11/2023,08/12/2023,08/12/2023
 f2062398,C1323536, motionnautica.com.br,2726849,Concluido,30/11/2023,08/12/2023,08/12/2023
 f3669039,C1323536, www.ademirmotors.com.br,2726972,Concluido,30/11/2023,08/12/2023,08/12/2023
 f3669039,C1323536, www.ademirmotors.com.br,2726972,Concluido,30/11/2023,08/12/2023,08/12/2023
 F3206765,C1323536, reservameuingresso.com.br,2726924,Concluido,30/11/2023,08/12/2023,08/12/2023
 F0739951,C1323536, www.deco-skin.com,2727014,Concluido,30/11/2023,08/12/2023,08/12/2023
 f1736284,C1323536, aguavermelha.com,2726224,Concluido,30/11/2023,08/12/2023,08/12/2023
 f7002581,C1323536, rmpa.com.br,2726928,Concluido,30/11/2023,08/12/2023,08/12/2023
 f8711655,C1323536, www.econsigpravoce.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f2259054,C1323536, www.mosaiquemodas.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f1690764,C1323536, www.appibras.com.br,2726983,Concluido,30/11/2023,08/12/2023,08/12/2023
 f9138819,C1323536, www.bbcuradoseguros.com.br,2726991,Concluido,30/11/2023,08/12/2023,08/12/2023
 f6001527,C1323536, gtrholambra.com.br,2726325,Concluido,30/11/2023,08/12/2023,08/12/2023
 F4961859,C1323536, bettertravel.ai,2726254,Concluido,30/11/2023,08/12/2023,08/12/2023
 f7105914,C1323536, 51.115.2.82,2726213,Improcedente,30/11/2023,08/12/2023,08/12/2023
 f7105914,C1323536, 51.115.2.82,2726213,Improcedente,30/11/2023,08/12/2023,08/12/2023
 F0439114,C1323536, www.prefeituradecuiaba.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f8028595,C1323536, www.manfreadvogados.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f0743143,C1323536, allnettelecom.net.br,2726233,Concluido,30/11/2023,08/12/2023,08/12/2023
 f8435617,C1323536, glaucoramos.com.br,2726321,Concluido,30/11/2023,08/12/2023,08/12/2023
 f2419486,C1323536, www.relogiosenegocios.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f3118616,C1323536, www.vlpmonitoramento.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f6883056,C1323536, ryuurestaurante.com.br,2726930,Concluido,30/11/2023,08/12/2023,08/12/2023
 f6324547,C1323536, www.poluxelectric.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 F4183366,C1323536, transparenciarh.lemarq.inf.br,2726950,Concluido,30/11/2023,08/12/2023,08/12/2023
 F3216838,C1323536, www.carmoeciateadvogados.com,2726997,Concluido,30/11/2023,08/12/2023,08/12/2023
 F1453835,C1323536, www.vlpmonitoramento.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f8785231,C1323536, piercingjoia.com.br,2726888,Concluido,30/11/2023,08/12/2023,08/12/2023
 F1453835,C1323536, vlpmonitoramento.com.br,2726964,Concluido,30/11/2023,08/12/2023,08/12/2023
 F4560836,C1323536, www.appbb.pro,2726981,Concluido,30/11/2023,08/12/2023,08/12/2023
 F4560836,C1323536, gerenciador.autoatendimentospjempresas.com,2726313,Concluido,30/11/2023,08/12/2023,08/12/2023
 f8527890,C1323536, nikkeirm.scalacftv.com.br,2726879,Concluido,30/11/2023,08/12/2023,08/12/2023
 f8527890,C1323536, nikkeirm.scalacftv.com.br,2726879,Concluido,30/11/2023,08/12/2023,08/12/2023
 f3800585,C1323536, concretopoli.site,2726289,Concluido,30/11/2023,08/12/2023,08/12/2023
 f3118616,C1323536, vlpmonitoramento.com.br,2726964,Concluido,30/11/2023,08/12/2023,08/12/2023
 f2062398,C1323536, alohaempresarial.com.br,2726234,Concluido,30/11/2023,08/12/2023,08/12/2023
 f2229026,C1323536, datasigh.srv.br,2726291,Concluido,30/11/2023,08/12/2023,08/12/2023
 f6130809,C1323536, ablacorbrasil.com.br,2726219,Concluido,30/11/2023,08/12/2023,08/12/2023
 f3568979,C1323536, p2sadmjud.com.br,2726885,Concluido,30/11/2023,08/12/2023,08/12/2023
 f4876339,C1323536, www.clinicagastrolife.com.br,2727003,Concluido,30/11/2023,08/12/2023,08/12/2023
 f3070398,C1323536, knvs.top,2726337,Concluido,30/11/2023,08/12/2023,08/12/2023
 f3154664,C1323536, www.rpmobilidade.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f4550328,C1323536, 201.72.246.50,2726192,Improcedente,30/11/2023,08/12/2023,08/12/2023
 f2788620,C1323536, www.laohp.online,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f2258936,C1323536, www.laboratoriounimedblumenau.com.br,2727989,Concluido,30/11/2023,08/12/2023,11/12/2023
 f4955555,C1323536, banco365.sharepoinbt.com,2726250,Concluido,30/11/2023,08/12/2023,08/12/2023
 f9556644,C1323536, www.agflexquimicos.com.br,2726976,Concluido,30/11/2023,08/12/2023,08/12/2023
 f3163026,C1323536, blog.apecuariadeprecisao.com.br,2726255,Concluido,29/11/2023,08/12/2023,08/12/2023
 f3857899,C1323536, minha.inoversa.digital,2726842,Concluido,29/11/2023,08/12/2023,08/12/2023
 f9085481,C1323536, contanely.com,2718587,Concluido,29/11/2023,07/12/2023,07/12/2023
 f2258860,C1323536, portalderesultados.grupotrasmontano.com.br,2726898,Concluido,29/11/2023,08/12/2023,08/12/2023
 F6163975,C1323536, www.academico.inf.br,2726971,Concluido,29/11/2023,08/12/2023,08/12/2023
 f2258963,C1323536, www.academico.inf.br,2726971,Concluido,29/11/2023,08/12/2023,08/12/2023
 f6330654,C1323536, www.estofariasaomiguel.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f6068590,C1323536, telefone2via.com.br,2726943,Concluido,29/11/2023,08/12/2023,08/12/2023
 f3565868,C1323536, www.estofariasaomiguel.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f2516817,C1323536, voteassociado.com.br,2726966,Concluido,29/11/2023,08/12/2023,08/12/2023
 f8528341,C1323536, link.brpra.com.br,2726697,Concluido,29/11/2023,08/12/2023,08/12/2023
 f9329263,C1323536, ungcbrazilcop28.com,2726954,Concluido,29/11/2023,08/12/2023,08/12/2023
 f7727149,C1323536, wbrs.com.br,2726967,Concluido,29/11/2023,08/12/2023,08/12/2023
 F7105929,C1323536, 179.42.56.196,2726187,Improcedente,29/11/2023,08/12/2023,08/12/2023
 f2058169,C1323536, www.cartorio.tec.br,2726998,Concluido,29/11/2023,08/12/2023,08/12/2023
 f2058169,C1323536, www.cartorio.tec.br,2726998,Concluido,29/11/2023,08/12/2023,08/12/2023
 f6339958,C1323536, proceresgroup.com,2726903,Concluido,29/11/2023,08/12/2023,08/12/2023
 f8569258,C1323536, inovaodontomg.com,2726333,Concluido,29/11/2023,08/12/2023,08/12/2023
 f2132870,C1323536, www.colegiovisaoblumenau.com,2727009,Concluido,29/11/2023,08/12/2023,08/12/2023
 f9197330,C1323536, shoppingjardinsonline.com.br,2726932,Concluido,29/11/2023,08/12/2023,08/12/2023
 f9174963,C1323536, nfe.ubeducacional.com.br,2726878,Concluido,29/11/2023,08/12/2023,08/12/2023
 f0744487,C1323536, passapservicosonline.com,2723648,Concluido,29/11/2023,08/12/2023,08/12/2023
 f8712359,C1323536, sisacunifatecie.com,2726936,Concluido,29/11/2023,08/12/2023,08/12/2023
 f1860218,C1323536, houseondina.com.br,2726329,Concluido,29/11/2023,08/12/2023,08/12/2023
 f1860218,C1323536, housebalneariodeondina.com.br,2726328,Concluido,29/11/2023,08/12/2023,08/12/2023
 f8527953,C1323536, www.skyvibeparaquedismo.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f8907730,C1323536, colorshark.io,2726283,Concluido,29/11/2023,08/12/2023,08/12/2023
 f8527953,C1323536, www.skyvibeparaquedismo.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 F9132198,C1323536, transpedrosatec.com.br,2726951,Concluido,29/11/2023,08/12/2023,08/12/2023
 f9290372,C1323536, girabrindes.com.br,2726317,Concluido,29/11/2023,08/12/2023,08/12/2023
 f7102097,C1323536, baraldiimobiliaria.com.br,2726251,Concluido,29/11/2023,08/12/2023,08/12/2023
